Partner	Province	District	Health Facility	DATIM_code	SISMA_code	Type	Period	attribute	value	indicator
FGH	Zambezia	Milange	CS Majaua	FMGmKkEOmV4	NA	ER_P3	2021-04-20	TX_CURR_TPT_Com	182	TPT Completed
FGH	Zambezia	Milange	CS Majaua	FMGmKkEOmV4	NA	ER_P3	2021-04-20	TX_CURR_TB_tto	0	Recent Active TB TX
FGH	Zambezia	Milange	CS Majaua	FMGmKkEOmV4	NA	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
FGH	Zambezia	Milange	CS Majaua	FMGmKkEOmV4	NA	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	80	Actively on TPT
FGH	Zambezia	Milange	CS Majaua	FMGmKkEOmV4	NA	ER_P3	2021-04-20	TX_CURTot	523	TX_CURR
FGH	Zambezia	Milange	CS Majaua	FMGmKkEOmV4	NA	ER_P3	2021-04-20	TPT_candidates	261	TPT Candidates
FGH	Zambezia	Milange	CS Majaua	FMGmKkEOmV4	NA	ER_P3	2021-04-20	TPT_ineligible	0	TPT Ineligible
FGH	Zambezia	Milange	CS Milange	qU7z54bY9jA	1041006	ER_P1	2021-04-20	TX_CURR_TPT_Com	2765	TPT Completed
FGH	Zambezia	Milange	CS Milange	qU7z54bY9jA	1041006	ER_P1	2021-04-20	TX_CURR_TB_tto	108	Recent Active TB TX
FGH	Zambezia	Milange	CS Milange	qU7z54bY9jA	1041006	ER_P1	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	21	Recent Pos TB Screen
FGH	Zambezia	Milange	CS Milange	qU7z54bY9jA	1041006	ER_P1	2021-04-20	TX_CURR_W_TPT_last7Mo	2737	Actively on TPT
FGH	Zambezia	Milange	CS Milange	qU7z54bY9jA	1041006	ER_P1	2021-04-20	TX_CURTot	8232	TX_CURR
FGH	Zambezia	Milange	CS Milange	qU7z54bY9jA	1041006	ER_P1	2021-04-20	TPT_candidates	2601	TPT Candidates
FGH	Zambezia	Milange	CS Milange	qU7z54bY9jA	1041006	ER_P1	2021-04-20	TPT_ineligible	129	TPT Ineligible
FGH	Zambezia	Milange	CS Mongue	thQZhxRh887	1041015	ER_P3	2021-04-20	TX_CURR_TPT_Com	263	TPT Completed
FGH	Zambezia	Milange	CS Mongue	thQZhxRh887	1041015	ER_P3	2021-04-20	TX_CURR_TB_tto	4	Recent Active TB TX
FGH	Zambezia	Milange	CS Mongue	thQZhxRh887	1041015	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
FGH	Zambezia	Milange	CS Mongue	thQZhxRh887	1041015	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	207	Actively on TPT
FGH	Zambezia	Milange	CS Mongue	thQZhxRh887	1041015	ER_P3	2021-04-20	TX_CURTot	810	TX_CURR
FGH	Zambezia	Milange	CS Mongue	thQZhxRh887	1041015	ER_P3	2021-04-20	TPT_candidates	336	TPT Candidates
FGH	Zambezia	Milange	CS Mongue	thQZhxRh887	1041015	ER_P3	2021-04-20	TPT_ineligible	4	TPT Ineligible
FGH	Zambezia	Milange	CS Muanhambo	WcPEy9epMgd	1041004	ER_P3	2021-04-20	TX_CURR_TPT_Com	156	TPT Completed
FGH	Zambezia	Milange	CS Muanhambo	WcPEy9epMgd	1041004	ER_P3	2021-04-20	TX_CURR_TB_tto	7	Recent Active TB TX
FGH	Zambezia	Milange	CS Muanhambo	WcPEy9epMgd	1041004	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	3	Recent Pos TB Screen
FGH	Zambezia	Milange	CS Muanhambo	WcPEy9epMgd	1041004	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	381	Actively on TPT
FGH	Zambezia	Milange	CS Muanhambo	WcPEy9epMgd	1041004	ER_P3	2021-04-20	TX_CURTot	1074	TX_CURR
FGH	Zambezia	Milange	CS Muanhambo	WcPEy9epMgd	1041004	ER_P3	2021-04-20	TPT_candidates	527	TPT Candidates
FGH	Zambezia	Milange	CS Muanhambo	WcPEy9epMgd	1041004	ER_P3	2021-04-20	TPT_ineligible	10	TPT Ineligible
FGH	Zambezia	Milange	CS Nambuzi	eZ2NazTVbb6	NA	ER_P3	2021-04-20	TX_CURR_TPT_Com	30	TPT Completed
FGH	Zambezia	Milange	CS Nambuzi	eZ2NazTVbb6	NA	ER_P3	2021-04-20	TX_CURR_TB_tto	3	Recent Active TB TX
FGH	Zambezia	Milange	CS Nambuzi	eZ2NazTVbb6	NA	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	3	Recent Pos TB Screen
FGH	Zambezia	Milange	CS Nambuzi	eZ2NazTVbb6	NA	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	152	Actively on TPT
FGH	Zambezia	Milange	CS Nambuzi	eZ2NazTVbb6	NA	ER_P3	2021-04-20	TX_CURTot	271	TX_CURR
FGH	Zambezia	Milange	CS Nambuzi	eZ2NazTVbb6	NA	ER_P3	2021-04-20	TPT_candidates	83	TPT Candidates
FGH	Zambezia	Milange	CS Nambuzi	eZ2NazTVbb6	NA	ER_P3	2021-04-20	TPT_ineligible	6	TPT Ineligible
FGH	Zambezia	Milange	CS Sabelua	ygTl7hih5qi	1041067	ER_P3	2021-04-20	TX_CURR_TPT_Com	133	TPT Completed
FGH	Zambezia	Milange	CS Sabelua	ygTl7hih5qi	1041067	ER_P3	2021-04-20	TX_CURR_TB_tto	2	Recent Active TB TX
FGH	Zambezia	Milange	CS Sabelua	ygTl7hih5qi	1041067	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	5	Recent Pos TB Screen
FGH	Zambezia	Milange	CS Sabelua	ygTl7hih5qi	1041067	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	236	Actively on TPT
FGH	Zambezia	Milange	CS Sabelua	ygTl7hih5qi	1041067	ER_P3	2021-04-20	TX_CURTot	452	TX_CURR
FGH	Zambezia	Milange	CS Sabelua	ygTl7hih5qi	1041067	ER_P3	2021-04-20	TPT_candidates	76	TPT Candidates
FGH	Zambezia	Milange	CS Sabelua	ygTl7hih5qi	1041067	ER_P3	2021-04-20	TPT_ineligible	7	TPT Ineligible
FGH	Zambezia	Milange	CS Vulalo	N8nfcWXZtit	1041013	ER_P2	2021-04-20	TX_CURR_TPT_Com	296	TPT Completed
FGH	Zambezia	Milange	CS Vulalo	N8nfcWXZtit	1041013	ER_P2	2021-04-20	TX_CURR_TB_tto	10	Recent Active TB TX
FGH	Zambezia	Milange	CS Vulalo	N8nfcWXZtit	1041013	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen
FGH	Zambezia	Milange	CS Vulalo	N8nfcWXZtit	1041013	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	424	Actively on TPT
FGH	Zambezia	Milange	CS Vulalo	N8nfcWXZtit	1041013	ER_P2	2021-04-20	TX_CURTot	1182	TX_CURR
FGH	Zambezia	Milange	CS Vulalo	N8nfcWXZtit	1041013	ER_P2	2021-04-20	TPT_candidates	451	TPT Candidates
FGH	Zambezia	Milange	CS Vulalo	N8nfcWXZtit	1041013	ER_P2	2021-04-20	TPT_ineligible	11	TPT Ineligible
FGH	Zambezia	Milange	HR Milange	QOyCdSRSUXL	1041000	ER_P3	2021-04-20	TX_CURR_TPT_Com	310	TPT Completed
FGH	Zambezia	Milange	HR Milange	QOyCdSRSUXL	1041000	ER_P3	2021-04-20	TX_CURR_TB_tto	2	Recent Active TB TX
FGH	Zambezia	Milange	HR Milange	QOyCdSRSUXL	1041000	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
FGH	Zambezia	Milange	HR Milange	QOyCdSRSUXL	1041000	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	92	Actively on TPT
FGH	Zambezia	Milange	HR Milange	QOyCdSRSUXL	1041000	ER_P3	2021-04-20	TX_CURTot	562	TX_CURR
FGH	Zambezia	Milange	HR Milange	QOyCdSRSUXL	1041000	ER_P3	2021-04-20	TPT_candidates	158	TPT Candidates
FGH	Zambezia	Milange	HR Milange	QOyCdSRSUXL	1041000	ER_P3	2021-04-20	TPT_ineligible	2	TPT Ineligible
FGH	Zambezia	Milange	PS Tengua	IesVnrPQeSZ	1041012	ER_P2	2021-04-20	TX_CURR_TPT_Com	547	TPT Completed
FGH	Zambezia	Milange	PS Tengua	IesVnrPQeSZ	1041012	ER_P2	2021-04-20	TX_CURR_TB_tto	7	Recent Active TB TX
FGH	Zambezia	Milange	PS Tengua	IesVnrPQeSZ	1041012	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen
FGH	Zambezia	Milange	PS Tengua	IesVnrPQeSZ	1041012	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	532	Actively on TPT
FGH	Zambezia	Milange	PS Tengua	IesVnrPQeSZ	1041012	ER_P2	2021-04-20	TX_CURTot	1900	TX_CURR
FGH	Zambezia	Milange	PS Tengua	IesVnrPQeSZ	1041012	ER_P2	2021-04-20	TPT_candidates	813	TPT Candidates
FGH	Zambezia	Milange	PS Tengua	IesVnrPQeSZ	1041012	ER_P2	2021-04-20	TPT_ineligible	8	TPT Ineligible
FGH	Zambezia	Mocuba	CS 16 de Junho	rpmWXDmHjsq	1041137	ER_P2	2021-04-20	TX_CURR_TPT_Com	570	TPT Completed
FGH	Zambezia	Mocuba	CS 16 de Junho	rpmWXDmHjsq	1041137	ER_P2	2021-04-20	TX_CURR_TB_tto	53	Recent Active TB TX
FGH	Zambezia	Mocuba	CS 16 de Junho	rpmWXDmHjsq	1041137	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	4	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS 16 de Junho	rpmWXDmHjsq	1041137	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	143	Actively on TPT
FGH	Zambezia	Mocuba	CS 16 de Junho	rpmWXDmHjsq	1041137	ER_P2	2021-04-20	TX_CURTot	1822	TX_CURR
FGH	Zambezia	Mocuba	CS 16 de Junho	rpmWXDmHjsq	1041137	ER_P2	2021-04-20	TPT_candidates	1052	TPT Candidates
FGH	Zambezia	Mocuba	CS 16 de Junho	rpmWXDmHjsq	1041137	ER_P2	2021-04-20	TPT_ineligible	57	TPT Ineligible
FGH	Zambezia	Mocuba	CS Intome	LHie5mY8Uj8	NA	ER_P3	2021-04-20	TX_CURR_TPT_Com	39	TPT Completed
FGH	Zambezia	Mocuba	CS Intome	LHie5mY8Uj8	NA	ER_P3	2021-04-20	TX_CURR_TB_tto	1	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Intome	LHie5mY8Uj8	NA	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Intome	LHie5mY8Uj8	NA	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	47	Actively on TPT
FGH	Zambezia	Mocuba	CS Intome	LHie5mY8Uj8	NA	ER_P3	2021-04-20	TX_CURTot	278	TX_CURR
FGH	Zambezia	Mocuba	CS Intome	LHie5mY8Uj8	NA	ER_P3	2021-04-20	TPT_candidates	191	TPT Candidates
FGH	Zambezia	Mocuba	CS Intome	LHie5mY8Uj8	NA	ER_P3	2021-04-20	TPT_ineligible	1	TPT Ineligible
FGH	Zambezia	Mocuba	CS Magogodo	XbjRzgMPN24	1041119	ER_P3	2021-04-20	TX_CURR_TPT_Com	46	TPT Completed
FGH	Zambezia	Mocuba	CS Magogodo	XbjRzgMPN24	1041119	ER_P3	2021-04-20	TX_CURR_TB_tto	0	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Magogodo	XbjRzgMPN24	1041119	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Magogodo	XbjRzgMPN24	1041119	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	49	Actively on TPT
FGH	Zambezia	Mocuba	CS Magogodo	XbjRzgMPN24	1041119	ER_P3	2021-04-20	TX_CURTot	313	TX_CURR
FGH	Zambezia	Mocuba	CS Magogodo	XbjRzgMPN24	1041119	ER_P3	2021-04-20	TPT_candidates	218	TPT Candidates
FGH	Zambezia	Mocuba	CS Magogodo	XbjRzgMPN24	1041119	ER_P3	2021-04-20	TPT_ineligible	0	TPT Ineligible
FGH	Zambezia	Mocuba	CS Mataia	qsPQEZph59z	NA	ER_P3	2021-04-20	TX_CURR_TPT_Com	27	TPT Completed
FGH	Zambezia	Mocuba	CS Mataia	qsPQEZph59z	NA	ER_P3	2021-04-20	TX_CURR_TB_tto	2	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Mataia	qsPQEZph59z	NA	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Mataia	qsPQEZph59z	NA	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	61	Actively on TPT
FGH	Zambezia	Mocuba	CS Mataia	qsPQEZph59z	NA	ER_P3	2021-04-20	TX_CURTot	214	TX_CURR
FGH	Zambezia	Mocuba	CS Mataia	qsPQEZph59z	NA	ER_P3	2021-04-20	TPT_candidates	124	TPT Candidates
FGH	Zambezia	Mocuba	CS Mataia	qsPQEZph59z	NA	ER_P3	2021-04-20	TPT_ineligible	2	TPT Ineligible
FGH	Zambezia	Mocuba	CS Mocuba	F8ZvmoAy2bh	1041106	ER_P1	2021-04-20	TX_CURR_TPT_Com	3188	TPT Completed
FGH	Zambezia	Mocuba	CS Mocuba	F8ZvmoAy2bh	1041106	ER_P1	2021-04-20	TX_CURR_TB_tto	162	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Mocuba	F8ZvmoAy2bh	1041106	ER_P1	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	8	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Mocuba	F8ZvmoAy2bh	1041106	ER_P1	2021-04-20	TX_CURR_W_TPT_last7Mo	789	Actively on TPT
FGH	Zambezia	Mocuba	CS Mocuba	F8ZvmoAy2bh	1041106	ER_P1	2021-04-20	TX_CURTot	5891	TX_CURR
FGH	Zambezia	Mocuba	CS Mocuba	F8ZvmoAy2bh	1041106	ER_P1	2021-04-20	TPT_candidates	1744	TPT Candidates
FGH	Zambezia	Mocuba	CS Mocuba	F8ZvmoAy2bh	1041106	ER_P1	2021-04-20	TPT_ineligible	170	TPT Ineligible
FGH	Zambezia	Mocuba	CS Mocuba Sisal	TL5cvVAN3cA	NA	ER_P3	2021-04-20	TX_CURR_TPT_Com	63	TPT Completed
FGH	Zambezia	Mocuba	CS Mocuba Sisal	TL5cvVAN3cA	NA	ER_P3	2021-04-20	TX_CURR_TB_tto	0	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Mocuba Sisal	TL5cvVAN3cA	NA	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Mocuba Sisal	TL5cvVAN3cA	NA	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	82	Actively on TPT
FGH	Zambezia	Mocuba	CS Mocuba Sisal	TL5cvVAN3cA	NA	ER_P3	2021-04-20	TX_CURTot	322	TX_CURR
FGH	Zambezia	Mocuba	CS Mocuba Sisal	TL5cvVAN3cA	NA	ER_P3	2021-04-20	TPT_candidates	177	TPT Candidates
FGH	Zambezia	Mocuba	CS Mocuba Sisal	TL5cvVAN3cA	NA	ER_P3	2021-04-20	TPT_ineligible	0	TPT Ineligible
FGH	Zambezia	Mocuba	CS Muanaco	UPSbASHNQmU	1041136	ER_P2	2021-04-20	TX_CURR_TPT_Com	756	TPT Completed
FGH	Zambezia	Mocuba	CS Muanaco	UPSbASHNQmU	1041136	ER_P2	2021-04-20	TX_CURR_TB_tto	9	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Muanaco	UPSbASHNQmU	1041136	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	5	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Muanaco	UPSbASHNQmU	1041136	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	159	Actively on TPT
FGH	Zambezia	Mocuba	CS Muanaco	UPSbASHNQmU	1041136	ER_P2	2021-04-20	TX_CURTot	1185	TX_CURR
FGH	Zambezia	Mocuba	CS Muanaco	UPSbASHNQmU	1041136	ER_P2	2021-04-20	TPT_candidates	256	TPT Candidates
FGH	Zambezia	Mocuba	CS Muanaco	UPSbASHNQmU	1041136	ER_P2	2021-04-20	TPT_ineligible	14	TPT Ineligible
FGH	Zambezia	Mocuba	CS Mugeba	kK6NYM3jZkd	1041108	ER_P2	2021-04-20	TX_CURR_TPT_Com	1203	TPT Completed
FGH	Zambezia	Mocuba	CS Mugeba	kK6NYM3jZkd	1041108	ER_P2	2021-04-20	TX_CURR_TB_tto	19	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Mugeba	kK6NYM3jZkd	1041108	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Mugeba	kK6NYM3jZkd	1041108	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	237	Actively on TPT
FGH	Zambezia	Mocuba	CS Mugeba	kK6NYM3jZkd	1041108	ER_P2	2021-04-20	TX_CURTot	1868	TX_CURR
FGH	Zambezia	Mocuba	CS Mugeba	kK6NYM3jZkd	1041108	ER_P2	2021-04-20	TPT_candidates	408	TPT Candidates
FGH	Zambezia	Mocuba	CS Mugeba	kK6NYM3jZkd	1041108	ER_P2	2021-04-20	TPT_ineligible	20	TPT Ineligible
FGH	Zambezia	Mocuba	CS Muloi	fnzDrz05g0T	NA	ER_P3	2021-04-20	TX_CURR_TPT_Com	12	TPT Completed
FGH	Zambezia	Mocuba	CS Muloi	fnzDrz05g0T	NA	ER_P3	2021-04-20	TX_CURR_TB_tto	1	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Muloi	fnzDrz05g0T	NA	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Muloi	fnzDrz05g0T	NA	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	44	Actively on TPT
FGH	Zambezia	Mocuba	CS Muloi	fnzDrz05g0T	NA	ER_P3	2021-04-20	TX_CURTot	146	TX_CURR
FGH	Zambezia	Mocuba	CS Muloi	fnzDrz05g0T	NA	ER_P3	2021-04-20	TPT_candidates	89	TPT Candidates
FGH	Zambezia	Mocuba	CS Muloi	fnzDrz05g0T	NA	ER_P3	2021-04-20	TPT_ineligible	1	TPT Ineligible
FGH	Zambezia	Mocuba	CS Namabida	U3DjjRVyEun	1041156	ER_P3	2021-04-20	TX_CURR_TPT_Com	41	TPT Completed
FGH	Zambezia	Mocuba	CS Namabida	U3DjjRVyEun	1041156	ER_P3	2021-04-20	TX_CURR_TB_tto	5	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Namabida	U3DjjRVyEun	1041156	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Namabida	U3DjjRVyEun	1041156	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	18	Actively on TPT
FGH	Zambezia	Mocuba	CS Namabida	U3DjjRVyEun	1041156	ER_P3	2021-04-20	TX_CURTot	172	TX_CURR
FGH	Zambezia	Mocuba	CS Namabida	U3DjjRVyEun	1041156	ER_P3	2021-04-20	TPT_candidates	108	TPT Candidates
FGH	Zambezia	Mocuba	CS Namabida	U3DjjRVyEun	1041156	ER_P3	2021-04-20	TPT_ineligible	5	TPT Ineligible
FGH	Zambezia	Mocuba	CS Namagoa	cAsHVMiIVHT	1041158	ER_P3	2021-04-20	TX_CURR_TPT_Com	98	TPT Completed
FGH	Zambezia	Mocuba	CS Namagoa	cAsHVMiIVHT	1041158	ER_P3	2021-04-20	TX_CURR_TB_tto	11	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Namagoa	cAsHVMiIVHT	1041158	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	3	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Namagoa	cAsHVMiIVHT	1041158	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	67	Actively on TPT
FGH	Zambezia	Mocuba	CS Namagoa	cAsHVMiIVHT	1041158	ER_P3	2021-04-20	TX_CURTot	480	TX_CURR
FGH	Zambezia	Mocuba	CS Namagoa	cAsHVMiIVHT	1041158	ER_P3	2021-04-20	TPT_candidates	301	TPT Candidates
FGH	Zambezia	Mocuba	CS Namagoa	cAsHVMiIVHT	1041158	ER_P3	2021-04-20	TPT_ineligible	14	TPT Ineligible
FGH	Zambezia	Mocuba	CS Namanjavira	Kn9F1mXO0GV	1041116	ER_P2	2021-04-20	TX_CURR_TPT_Com	535	TPT Completed
FGH	Zambezia	Mocuba	CS Namanjavira	Kn9F1mXO0GV	1041116	ER_P2	2021-04-20	TX_CURR_TB_tto	12	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Namanjavira	Kn9F1mXO0GV	1041116	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	6	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Namanjavira	Kn9F1mXO0GV	1041116	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	261	Actively on TPT
FGH	Zambezia	Mocuba	CS Namanjavira	Kn9F1mXO0GV	1041116	ER_P2	2021-04-20	TX_CURTot	1162	TX_CURR
FGH	Zambezia	Mocuba	CS Namanjavira	Kn9F1mXO0GV	1041116	ER_P2	2021-04-20	TPT_candidates	348	TPT Candidates
FGH	Zambezia	Mocuba	CS Namanjavira	Kn9F1mXO0GV	1041116	ER_P2	2021-04-20	TPT_ineligible	18	TPT Ineligible
FGH	Zambezia	Mocuba	CS Nhaluanda	BwkVolONMBn	1041118	ER_P3	2021-04-20	TX_CURR_TPT_Com	164	TPT Completed
FGH	Zambezia	Mocuba	CS Nhaluanda	BwkVolONMBn	1041118	ER_P3	2021-04-20	TX_CURR_TB_tto	18	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Nhaluanda	BwkVolONMBn	1041118	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	3	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Nhaluanda	BwkVolONMBn	1041118	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	89	Actively on TPT
FGH	Zambezia	Mocuba	CS Nhaluanda	BwkVolONMBn	1041118	ER_P3	2021-04-20	TX_CURTot	688	TX_CURR
FGH	Zambezia	Mocuba	CS Nhaluanda	BwkVolONMBn	1041118	ER_P3	2021-04-20	TPT_candidates	414	TPT Candidates
FGH	Zambezia	Mocuba	CS Nhaluanda	BwkVolONMBn	1041118	ER_P3	2021-04-20	TPT_ineligible	21	TPT Ineligible
FGH	Zambezia	Mocuba	CS Padre Usera	NP8pgYnty0q	1041111	ER_P2	2021-04-20	TX_CURR_TPT_Com	813	TPT Completed
FGH	Zambezia	Mocuba	CS Padre Usera	NP8pgYnty0q	1041111	ER_P2	2021-04-20	TX_CURR_TB_tto	24	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Padre Usera	NP8pgYnty0q	1041111	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Padre Usera	NP8pgYnty0q	1041111	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	230	Actively on TPT
FGH	Zambezia	Mocuba	CS Padre Usera	NP8pgYnty0q	1041111	ER_P2	2021-04-20	TX_CURTot	1833	TX_CURR
FGH	Zambezia	Mocuba	CS Padre Usera	NP8pgYnty0q	1041111	ER_P2	2021-04-20	TPT_candidates	766	TPT Candidates
FGH	Zambezia	Mocuba	CS Padre Usera	NP8pgYnty0q	1041111	ER_P2	2021-04-20	TPT_ineligible	24	TPT Ineligible
FGH	Zambezia	Mocuba	CS Pedreira	SegMIAP4dhw	1041121	ER_P2	2021-04-20	TX_CURR_TPT_Com	581	TPT Completed
FGH	Zambezia	Mocuba	CS Pedreira	SegMIAP4dhw	1041121	ER_P2	2021-04-20	TX_CURR_TB_tto	16	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Pedreira	SegMIAP4dhw	1041121	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	3	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Pedreira	SegMIAP4dhw	1041121	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	145	Actively on TPT
FGH	Zambezia	Mocuba	CS Pedreira	SegMIAP4dhw	1041121	ER_P2	2021-04-20	TX_CURTot	1706	TX_CURR
FGH	Zambezia	Mocuba	CS Pedreira	SegMIAP4dhw	1041121	ER_P2	2021-04-20	TPT_candidates	961	TPT Candidates
FGH	Zambezia	Mocuba	CS Pedreira	SegMIAP4dhw	1041121	ER_P2	2021-04-20	TPT_ineligible	19	TPT Ineligible
FGH	Zambezia	Mocuba	CS Samora Machel	bWtq9NnOoCU	1041120	ER_P2	2021-04-20	TX_CURR_TPT_Com	1259	TPT Completed
FGH	Zambezia	Mocuba	CS Samora Machel	bWtq9NnOoCU	1041120	ER_P2	2021-04-20	TX_CURR_TB_tto	8	Recent Active TB TX
FGH	Zambezia	Mocuba	CS Samora Machel	bWtq9NnOoCU	1041120	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen
FGH	Zambezia	Mocuba	CS Samora Machel	bWtq9NnOoCU	1041120	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	222	Actively on TPT
FGH	Zambezia	Mocuba	CS Samora Machel	bWtq9NnOoCU	1041120	ER_P2	2021-04-20	TX_CURTot	1801	TX_CURR
FGH	Zambezia	Mocuba	CS Samora Machel	bWtq9NnOoCU	1041120	ER_P2	2021-04-20	TPT_candidates	311	TPT Candidates
FGH	Zambezia	Mocuba	CS Samora Machel	bWtq9NnOoCU	1041120	ER_P2	2021-04-20	TPT_ineligible	9	TPT Ineligible
FGH	Zambezia	Mocuba	HD Mocuba	AXO6R085bth	1041100	ER_P2	2021-04-20	TX_CURR_TPT_Com	1219	TPT Completed
FGH	Zambezia	Mocuba	HD Mocuba	AXO6R085bth	1041100	ER_P2	2021-04-20	TX_CURR_TB_tto	9	Recent Active TB TX
FGH	Zambezia	Mocuba	HD Mocuba	AXO6R085bth	1041100	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	4	Recent Pos TB Screen
FGH	Zambezia	Mocuba	HD Mocuba	AXO6R085bth	1041100	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	871	Actively on TPT
FGH	Zambezia	Mocuba	HD Mocuba	AXO6R085bth	1041100	ER_P2	2021-04-20	TX_CURTot	4592	TX_CURR
FGH	Zambezia	Mocuba	HD Mocuba	AXO6R085bth	1041100	ER_P2	2021-04-20	TPT_candidates	2489	TPT Candidates
FGH	Zambezia	Mocuba	HD Mocuba	AXO6R085bth	1041100	ER_P2	2021-04-20	TPT_ineligible	13	TPT Ineligible
FGH	Zambezia	Mocuba	PS Alto Benfica	X4ZVDdDd2xa	1041114	ER_P2	2021-04-20	TX_CURR_TPT_Com	293	TPT Completed
