Partner	Province	District	Health Facility	DATIM_code	SISMA_code	Type	Period	attribute	value	indicator	Lat	Long	emr	epts	idart	disa	em_wave	conflict	corridor	ovc	ycm	pmtct_pda
FGH	Zambezia	Quelimane	CS Micajune	yYgG4h097xR	1040116	ER_P1	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	12	Recent Pos TB Screen	-17.84643	36.9014	1	1	1	1	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Micajune	yYgG4h097xR	1040116	ER_P1	2021-04-20	TX_CURR_W_TPT_last7Mo	554	Actively on TPT	-17.84643	36.9014	1	1	1	1	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Micajune	yYgG4h097xR	1040116	ER_P1	2021-04-20	TX_CURTot	2707	TX_CURR	-17.84643	36.9014	1	1	1	1	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Micajune	yYgG4h097xR	1040116	ER_P1	2021-04-20	TPT_candidates	1544	TPT Candidates	-17.84643	36.9014	1	1	1	1	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Micajune	yYgG4h097xR	1040116	ER_P1	2021-04-20	TPT_ineligible	62	TPT Ineligible	-17.84643	36.9014	1	1	1	1	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Namuinho	Lw70k8Wjzp4	1040111	ER_P1	2021-04-20	TX_CURR_TPT_Com	1600	TPT Completed	-17.81919826	36.94655432	1	1	1	1	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Namuinho	Lw70k8Wjzp4	1040111	ER_P1	2021-04-20	TX_CURR_TB_tto	58	Recent Active TB TX	-17.81919826	36.94655432	1	1	1	1	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Namuinho	Lw70k8Wjzp4	1040111	ER_P1	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	6	Recent Pos TB Screen	-17.81919826	36.94655432	1	1	1	1	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Namuinho	Lw70k8Wjzp4	1040111	ER_P1	2021-04-20	TX_CURR_W_TPT_last7Mo	607	Actively on TPT	-17.81919826	36.94655432	1	1	1	1	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Namuinho	Lw70k8Wjzp4	1040111	ER_P1	2021-04-20	TX_CURTot	3289	TX_CURR	-17.81919826	36.94655432	1	1	1	1	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Namuinho	Lw70k8Wjzp4	1040111	ER_P1	2021-04-20	TPT_candidates	1018	TPT Candidates	-17.81919826	36.94655432	1	1	1	1	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Namuinho	Lw70k8Wjzp4	1040111	ER_P1	2021-04-20	TPT_ineligible	64	TPT Ineligible	-17.81919826	36.94655432	1	1	1	1	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Sangariveira	r9efDheFtk3	1040112	ER_P2	2021-04-20	TX_CURR_TPT_Com	601	TPT Completed	-17.86778	36.92341	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Sangariveira	r9efDheFtk3	1040112	ER_P2	2021-04-20	TX_CURR_TB_tto	31	Recent Active TB TX	-17.86778	36.92341	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Sangariveira	r9efDheFtk3	1040112	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen	-17.86778	36.92341	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Sangariveira	r9efDheFtk3	1040112	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	381	Actively on TPT	-17.86778	36.92341	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Sangariveira	r9efDheFtk3	1040112	ER_P2	2021-04-20	TX_CURTot	1946	TX_CURR	-17.86778	36.92341	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Sangariveira	r9efDheFtk3	1040112	ER_P2	2021-04-20	TPT_candidates	933	TPT Candidates	-17.86778	36.92341	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Sangariveira	r9efDheFtk3	1040112	ER_P2	2021-04-20	TPT_ineligible	31	TPT Ineligible	-17.86778	36.92341	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Varela	v15yxuZyGjR	1040124	ER_P2	2021-04-20	TX_CURR_TPT_Com	221	TPT Completed	-17.85565	37.02106	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Varela	v15yxuZyGjR	1040124	ER_P2	2021-04-20	TX_CURR_TB_tto	41	Recent Active TB TX	-17.85565	37.02106	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Varela	v15yxuZyGjR	1040124	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	2	Recent Pos TB Screen	-17.85565	37.02106	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Varela	v15yxuZyGjR	1040124	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	262	Actively on TPT	-17.85565	37.02106	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Varela	v15yxuZyGjR	1040124	ER_P2	2021-04-20	TX_CURTot	1094	TX_CURR	-17.85565	37.02106	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Varela	v15yxuZyGjR	1040124	ER_P2	2021-04-20	TPT_candidates	568	TPT Candidates	-17.85565	37.02106	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Varela	v15yxuZyGjR	1040124	ER_P2	2021-04-20	TPT_ineligible	43	TPT Ineligible	-17.85565	37.02106	1	1	0	0	0	0	0	1	0	0
FGH	Zambezia	Quelimane	CS Zalala	I21MUYJoVMy	1040118	ER_P2	2021-04-20	TX_CURR_TPT_Com	587	TPT Completed	-17.8371155	37.1212432	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	CS Zalala	I21MUYJoVMy	1040118	ER_P2	2021-04-20	TX_CURR_TB_tto	6	Recent Active TB TX	-17.8371155	37.1212432	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	CS Zalala	I21MUYJoVMy	1040118	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen	-17.8371155	37.1212432	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	CS Zalala	I21MUYJoVMy	1040118	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	521	Actively on TPT	-17.8371155	37.1212432	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	CS Zalala	I21MUYJoVMy	1040118	ER_P2	2021-04-20	TX_CURTot	1648	TX_CURR	-17.8371155	37.1212432	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	CS Zalala	I21MUYJoVMy	1040118	ER_P2	2021-04-20	TPT_candidates	534	TPT Candidates	-17.8371155	37.1212432	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	CS Zalala	I21MUYJoVMy	1040118	ER_P2	2021-04-20	TPT_ineligible	6	TPT Ineligible	-17.8371155	37.1212432	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	HP Quelimane	ySxRSgTOeqD	NA	ER_P2	2021-04-20	TX_CURR_TPT_Com	369	TPT Completed	-17.8823	36.8871	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	HP Quelimane	ySxRSgTOeqD	NA	ER_P2	2021-04-20	TX_CURR_TB_tto	1	Recent Active TB TX	-17.8823	36.8871	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	HP Quelimane	ySxRSgTOeqD	NA	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	2	Recent Pos TB Screen	-17.8823	36.8871	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	HP Quelimane	ySxRSgTOeqD	NA	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	162	Actively on TPT	-17.8823	36.8871	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	HP Quelimane	ySxRSgTOeqD	NA	ER_P2	2021-04-20	TX_CURTot	738	TX_CURR	-17.8823	36.8871	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	HP Quelimane	ySxRSgTOeqD	NA	ER_P2	2021-04-20	TPT_candidates	204	TPT Candidates	-17.8823	36.8871	1	1	0	0	0	0	0	0	0	0
FGH	Zambezia	Quelimane	HP Quelimane	ySxRSgTOeqD	NA	ER_P2	2021-04-20	TPT_ineligible	3	TPT Ineligible	-17.8823	36.8871	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Angoche	HR Angoche	DiKXevYOYNB	1030201	ER_P2	2021-04-20	TX_CURR_TPT_Com	1157	TPT Completed	-16.22924	39.90773	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	HR Angoche	DiKXevYOYNB	1030201	ER_P2	2021-04-20	TX_CURR_TB_tto	71	Recent Active TB TX	-16.22924	39.90773	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	HR Angoche	DiKXevYOYNB	1030201	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	14	Recent Pos TB Screen	-16.22924	39.90773	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	HR Angoche	DiKXevYOYNB	1030201	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	1215	Actively on TPT	-16.22924	39.90773	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	HR Angoche	DiKXevYOYNB	1030201	ER_P2	2021-04-20	TX_CURTot	3323	TX_CURR	-16.22924	39.90773	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	HR Angoche	DiKXevYOYNB	1030201	ER_P2	2021-04-20	TPT_candidates	866	TPT Candidates	-16.22924	39.90773	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	HR Angoche	DiKXevYOYNB	1030201	ER_P2	2021-04-20	TPT_ineligible	85	TPT Ineligible	-16.22924	39.90773	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	Namitoria PS	nfR5nCiNHMC	1030208	ER_P2	2021-04-20	TX_CURR_TPT_Com	426	TPT Completed	-16.0594	39.72725	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	Namitoria PS	nfR5nCiNHMC	1030208	ER_P2	2021-04-20	TX_CURR_TB_tto	39	Recent Active TB TX	-16.0594	39.72725	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	Namitoria PS	nfR5nCiNHMC	1030208	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	16	Recent Pos TB Screen	-16.0594	39.72725	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	Namitoria PS	nfR5nCiNHMC	1030208	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	303	Actively on TPT	-16.0594	39.72725	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	Namitoria PS	nfR5nCiNHMC	1030208	ER_P2	2021-04-20	TX_CURTot	1097	TX_CURR	-16.0594	39.72725	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	Namitoria PS	nfR5nCiNHMC	1030208	ER_P2	2021-04-20	TPT_candidates	313	TPT Candidates	-16.0594	39.72725	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Angoche	Namitoria PS	nfR5nCiNHMC	1030208	ER_P2	2021-04-20	TPT_ineligible	55	TPT Ineligible	-16.0594	39.72725	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Erati	HD Alua	DLza3NSQYUI	1030306	ER_P2	2021-04-20	TX_CURR_TPT_Com	2104	TPT Completed	-13.93567	39.92471	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HD Alua	DLza3NSQYUI	1030306	ER_P2	2021-04-20	TX_CURR_TB_tto	95	Recent Active TB TX	-13.93567	39.92471	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HD Alua	DLza3NSQYUI	1030306	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	14	Recent Pos TB Screen	-13.93567	39.92471	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HD Alua	DLza3NSQYUI	1030306	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	586	Actively on TPT	-13.93567	39.92471	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HD Alua	DLza3NSQYUI	1030306	ER_P2	2021-04-20	TX_CURTot	4296	TX_CURR	-13.93567	39.92471	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HD Alua	DLza3NSQYUI	1030306	ER_P2	2021-04-20	TPT_candidates	1497	TPT Candidates	-13.93567	39.92471	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HD Alua	DLza3NSQYUI	1030306	ER_P2	2021-04-20	TPT_ineligible	109	TPT Ineligible	-13.93567	39.92471	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HR Namapa	RvCLp5qbvtz	1030301	ER_P2	2021-04-20	TX_CURR_TPT_Com	1878	TPT Completed	-13.71646	39.8223	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HR Namapa	RvCLp5qbvtz	1030301	ER_P2	2021-04-20	TX_CURR_TB_tto	73	Recent Active TB TX	-13.71646	39.8223	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HR Namapa	RvCLp5qbvtz	1030301	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	16	Recent Pos TB Screen	-13.71646	39.8223	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HR Namapa	RvCLp5qbvtz	1030301	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	1216	Actively on TPT	-13.71646	39.8223	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HR Namapa	RvCLp5qbvtz	1030301	ER_P2	2021-04-20	TX_CURTot	4195	TX_CURR	-13.71646	39.8223	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HR Namapa	RvCLp5qbvtz	1030301	ER_P2	2021-04-20	TPT_candidates	1012	TPT Candidates	-13.71646	39.8223	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	HR Namapa	RvCLp5qbvtz	1030301	ER_P2	2021-04-20	TPT_ineligible	89	TPT Ineligible	-13.71646	39.8223	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Erati	Odinepa PS	umalXgeh06t	1030311	ER_P3	2021-04-20	TX_CURR_TPT_Com	137	TPT Completed	-13.60031	40.02724	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Erati	Odinepa PS	umalXgeh06t	1030311	ER_P3	2021-04-20	TX_CURR_TB_tto	2	Recent Active TB TX	-13.60031	40.02724	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Erati	Odinepa PS	umalXgeh06t	1030311	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	4	Recent Pos TB Screen	-13.60031	40.02724	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Erati	Odinepa PS	umalXgeh06t	1030311	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	291	Actively on TPT	-13.60031	40.02724	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Erati	Odinepa PS	umalXgeh06t	1030311	ER_P3	2021-04-20	TX_CURTot	542	TX_CURR	-13.60031	40.02724	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Erati	Odinepa PS	umalXgeh06t	1030311	ER_P3	2021-04-20	TPT_candidates	108	TPT Candidates	-13.60031	40.02724	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Erati	Odinepa PS	umalXgeh06t	1030311	ER_P3	2021-04-20	TPT_ineligible	6	TPT Ineligible	-13.60031	40.02724	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	CS Ilha de Moçambique	ooElCfPc54o	1030406	ER_P2	2021-04-20	TX_CURR_TPT_Com	422	TPT Completed	-15.03795	40.73161	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	CS Ilha de Moçambique	ooElCfPc54o	1030406	ER_P2	2021-04-20	TX_CURR_TB_tto	20	Recent Active TB TX	-15.03795	40.73161	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	CS Ilha de Moçambique	ooElCfPc54o	1030406	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen	-15.03795	40.73161	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	CS Ilha de Moçambique	ooElCfPc54o	1030406	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	331	Actively on TPT	-15.03795	40.73161	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	CS Ilha de Moçambique	ooElCfPc54o	1030406	ER_P2	2021-04-20	TX_CURTot	1103	TX_CURR	-15.03795	40.73161	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	CS Ilha de Moçambique	ooElCfPc54o	1030406	ER_P2	2021-04-20	TPT_candidates	329	TPT Candidates	-15.03795	40.73161	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	CS Ilha de Moçambique	ooElCfPc54o	1030406	ER_P2	2021-04-20	TPT_ineligible	21	TPT Ineligible	-15.03795	40.73161	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	Lumbo PS	wMPB6u0GZDL	1030407	ER_P3	2021-04-20	TX_CURR_TPT_Com	232	TPT Completed	-15.01945	40.66937	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	Lumbo PS	wMPB6u0GZDL	1030407	ER_P3	2021-04-20	TX_CURR_TB_tto	18	Recent Active TB TX	-15.01945	40.66937	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	Lumbo PS	wMPB6u0GZDL	1030407	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen	-15.01945	40.66937	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	Lumbo PS	wMPB6u0GZDL	1030407	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	331	Actively on TPT	-15.01945	40.66937	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	Lumbo PS	wMPB6u0GZDL	1030407	ER_P3	2021-04-20	TX_CURTot	750	TX_CURR	-15.01945	40.66937	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	Lumbo PS	wMPB6u0GZDL	1030407	ER_P3	2021-04-20	TPT_candidates	169	TPT Candidates	-15.01945	40.66937	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ilha De Moçambique	Lumbo PS	wMPB6u0GZDL	1030407	ER_P3	2021-04-20	TPT_ineligible	18	TPT Ineligible	-15.01945	40.66937	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Lalaua	Lalaua CS II	yaa2uBLsdRa	1030506	ER_P2	2021-04-20	TX_CURR_TPT_Com	364	TPT Completed	-14.3887	38.26449	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Lalaua	Lalaua CS II	yaa2uBLsdRa	1030506	ER_P2	2021-04-20	TX_CURR_TB_tto	37	Recent Active TB TX	-14.3887	38.26449	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Lalaua	Lalaua CS II	yaa2uBLsdRa	1030506	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	2	Recent Pos TB Screen	-14.3887	38.26449	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Lalaua	Lalaua CS II	yaa2uBLsdRa	1030506	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	226	Actively on TPT	-14.3887	38.26449	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Lalaua	Lalaua CS II	yaa2uBLsdRa	1030506	ER_P2	2021-04-20	TX_CURTot	1253	TX_CURR	-14.3887	38.26449	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Lalaua	Lalaua CS II	yaa2uBLsdRa	1030506	ER_P2	2021-04-20	TPT_candidates	624	TPT Candidates	-14.3887	38.26449	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Lalaua	Lalaua CS II	yaa2uBLsdRa	1030506	ER_P2	2021-04-20	TPT_ineligible	39	TPT Ineligible	-14.3887	38.26449	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Malema CS I	tRgUTgCKu4J	1030606	ER_P2	2021-04-20	TX_CURR_TPT_Com	1208	TPT Completed	-14.95807	37.40629	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Malema CS I	tRgUTgCKu4J	1030606	ER_P2	2021-04-20	TX_CURR_TB_tto	132	Recent Active TB TX	-14.95807	37.40629	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Malema CS I	tRgUTgCKu4J	1030606	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	15	Recent Pos TB Screen	-14.95807	37.40629	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Malema CS I	tRgUTgCKu4J	1030606	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	1006	Actively on TPT	-14.95807	37.40629	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Malema CS I	tRgUTgCKu4J	1030606	ER_P2	2021-04-20	TX_CURTot	2920	TX_CURR	-14.95807	37.40629	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Malema CS I	tRgUTgCKu4J	1030606	ER_P2	2021-04-20	TPT_candidates	559	TPT Candidates	-14.95807	37.40629	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Malema CS I	tRgUTgCKu4J	1030606	ER_P2	2021-04-20	TPT_ineligible	147	TPT Ineligible	-14.95807	37.40629	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Mutuali CS III	xhOpIbHQy8I	1030607	ER_P2	2021-04-20	TX_CURR_TPT_Com	605	TPT Completed	-14.85066	37.0037	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Mutuali CS III	xhOpIbHQy8I	1030607	ER_P2	2021-04-20	TX_CURR_TB_tto	23	Recent Active TB TX	-14.85066	37.0037	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Mutuali CS III	xhOpIbHQy8I	1030607	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	2	Recent Pos TB Screen	-14.85066	37.0037	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Mutuali CS III	xhOpIbHQy8I	1030607	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	328	Actively on TPT	-14.85066	37.0037	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Mutuali CS III	xhOpIbHQy8I	1030607	ER_P2	2021-04-20	TX_CURTot	1479	TX_CURR	-14.85066	37.0037	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Mutuali CS III	xhOpIbHQy8I	1030607	ER_P2	2021-04-20	TPT_candidates	521	TPT Candidates	-14.85066	37.0037	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Malema	Mutuali CS III	xhOpIbHQy8I	1030607	ER_P2	2021-04-20	TPT_ineligible	25	TPT Ineligible	-14.85066	37.0037	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Meconta	Meconta CS I	tz00ETYw78Y	1030707	ER_P2	2021-04-20	TX_CURR_TPT_Com	564	TPT Completed	-14.98677	39.84088	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Meconta	Meconta CS I	tz00ETYw78Y	1030707	ER_P2	2021-04-20	TX_CURR_TB_tto	39	Recent Active TB TX	-14.98677	39.84088	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Meconta	Meconta CS I	tz00ETYw78Y	1030707	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen	-14.98677	39.84088	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Meconta	Meconta CS I	tz00ETYw78Y	1030707	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	430	Actively on TPT	-14.98677	39.84088	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Meconta	Meconta CS I	tz00ETYw78Y	1030707	ER_P2	2021-04-20	TX_CURTot	1570	TX_CURR	-14.98677	39.84088	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Meconta	Meconta CS I	tz00ETYw78Y	1030707	ER_P2	2021-04-20	TPT_candidates	536	TPT Candidates	-14.98677	39.84088	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Meconta	Meconta CS I	tz00ETYw78Y	1030707	ER_P2	2021-04-20	TPT_ineligible	40	TPT Ineligible	-14.98677	39.84088	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Meconta	Namialo CS	Z90jET09ZrD	1030706	ER_P1	2021-04-20	TX_CURR_TPT_Com	1508	TPT Completed	-14.92433	39.99457	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Meconta	Namialo CS	Z90jET09ZrD	1030706	ER_P1	2021-04-20	TX_CURR_TB_tto	124	Recent Active TB TX	-14.92433	39.99457	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Meconta	Namialo CS	Z90jET09ZrD	1030706	ER_P1	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	10	Recent Pos TB Screen	-14.92433	39.99457	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Meconta	Namialo CS	Z90jET09ZrD	1030706	ER_P1	2021-04-20	TX_CURR_W_TPT_last7Mo	623	Actively on TPT	-14.92433	39.99457	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Meconta	Namialo CS	Z90jET09ZrD	1030706	ER_P1	2021-04-20	TX_CURTot	3572	TX_CURR	-14.92433	39.99457	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Meconta	Namialo CS	Z90jET09ZrD	1030706	ER_P1	2021-04-20	TPT_candidates	1307	TPT Candidates	-14.92433	39.99457	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Meconta	Namialo CS	Z90jET09ZrD	1030706	ER_P1	2021-04-20	TPT_ineligible	134	TPT Ineligible	-14.92433	39.99457	1	1	1	1	0	0	0	0	1	0
ICAP	Nampula	Mecuburi	Mecuburi CS I	MjCkEceL336	1030806	ER_P2	2021-04-20	TX_CURR_TPT_Com	692	TPT Completed	-14.65865	38.88834	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Mecuburi	Mecuburi CS I	MjCkEceL336	1030806	ER_P2	2021-04-20	TX_CURR_TB_tto	22	Recent Active TB TX	-14.65865	38.88834	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Mecuburi	Mecuburi CS I	MjCkEceL336	1030806	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	8	Recent Pos TB Screen	-14.65865	38.88834	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Mecuburi	Mecuburi CS I	MjCkEceL336	1030806	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	314	Actively on TPT	-14.65865	38.88834	1	1	0	1	0	0	0	0	0	0
